,Ano,Mes,PaisDestino,DeptoOrigen,CantidadUnidades,ValorMilespesos,Toneladas,date
21528,2017,Sep,Chile,Valle del Cauca,31600,17181,32,Sep 2017
21529,2017,Sep,China,Antioquia,8140,310403,8,Sep 2017
21530,2017,Sep,China,Bogota,288,5589,0,Sep 2017
21531,2017,Sep,China,Caldas,52313,515008,52,Sep 2017
21532,2017,Sep,China,Cundinamarca,9752,209790,10,Sep 2017
21533,2017,Sep,China,Santander,57792,591258,58,Sep 2017
21534,2017,Sep,Colombia,Bogota,2299,113430,2,Sep 2017
21535,2017,Sep,Corea,Antioquia,420175,5020635,420,Sep 2017
21536,2017,Sep,Corea,Bogota,38500,383924,38,Sep 2017
21537,2017,Sep,Corea,Caldas,381561,3785592,382,Sep 2017
21538,2017,Sep,Corea,Cauca,19219,221165,19,Sep 2017
21539,2017,Sep,Corea,Cordoba,17503,186552,18,Sep 2017
21540,2017,Sep,Corea,Cundinamarca,186207,1668449,186,Sep 2017
21541,2017,Sep,Corea,Huila,756629,7852538,757,Sep 2017
21542,2017,Sep,Corea,Magdalena,7000,127795,7,Sep 2017
21543,2017,Sep,Corea,Narino,19250,233054,19,Sep 2017
21544,2017,Sep,Corea,Quindio,560552,6202682,561,Sep 2017
21545,2017,Sep,Corea,Risaralda,301939,3070759,302,Sep 2017
21546,2017,Sep,Corea,Tolima,6840,347307,7,Sep 2017
21547,2017,Sep,Corea,Valle del Cauca,51554,686190,52,Sep 2017
21548,2017,Sep,Costa Rica,Antioquia,11503,128391,12,Sep 2017
21549,2017,Sep,Croacia,Huila,19857,198098,20,Sep 2017
21550,2017,Sep,Cuba,Antioquia,1521,48449,2,Sep 2017
21551,2017,Sep,Curazao,Antioquia,8284,325070,8,Sep 2017
21552,2017,Sep,Curazao,Valle del Cauca,2570,78616,3,Sep 2017
21553,2017,Sep,Dinamarca,Bogota,41956,390399,42,Sep 2017
21554,2017,Sep,Dinamarca,Caldas,26936,476816,27,Sep 2017
21555,2017,Sep,Dinamarca,Narino,5029,156017,5,Sep 2017
21556,2017,Sep,Dinamarca,Risaralda,21676,224859,22,Sep 2017
21557,2017,Sep,Dominica,Antioquia,604,49694,1,Sep 2017
21558,2017,Sep,Ecuador,Antioquia,73713,2562882,74,Sep 2017
21559,2017,Sep,Ecuador,Caldas,32781,2230751,33,Sep 2017
21560,2017,Sep,Ecuador,Tolima,6608,135839,7,Sep 2017
21561,2017,Sep,El Salvador,Antioquia,8648,254106,9,Sep 2017
21562,2017,Sep,Emiratos Arabe,Caldas,19047,213322,19,Sep 2017
21563,2017,Sep,Emiratos Arabe,Cundinamarca,18802,194318,19,Sep 2017
21564,2017,Sep,Eslovaquia,Bogota,300,10619,0,Sep 2017
21565,2017,Sep,Eslovenia,Antioquia,96109,1062657,96,Sep 2017
21566,2017,Sep,Espana,Antioquia,207823,2072559,208,Sep 2017
21567,2017,Sep,Espana,Bogota,250,7956,0,Sep 2017
21568,2017,Sep,Espana,Caldas,402020,4310200,402,Sep 2017
21569,2017,Sep,Espana,Cauca,80313,871143,80,Sep 2017
21570,2017,Sep,Espana,Huila,785705,8060606,786,Sep 2017
21571,2017,Sep,Espana,Narino,123442,1248844,123,Sep 2017
21572,2017,Sep,Espana,Quindio,105366,1026908,105,Sep 2017
21573,2017,Sep,Espana,Risaralda,38510,463372,39,Sep 2017
21574,2017,Sep,Espana,Santander,19211,175223,19,Sep 2017
21575,2017,Sep,Espana,Tolima,19233,190004,19,Sep 2017
21576,2017,Sep,Espana,Valle del Cauca,65128,616627,65,Sep 2017
21577,2017,Sep,Estados Unidos,Antioquia,4017720,51271181,4018,Sep 2017
21578,2017,Sep,Estados Unidos,Arauca,22848,568665,23,Sep 2017
21579,2017,Sep,Estados Unidos,Bogota,305439,3201010,305,Sep 2017
21580,2017,Sep,Estados Unidos,Caldas,4409075,48959522,4409,Sep 2017
21581,2017,Sep,Estados Unidos,Cauca,1643756,16927705,1644,Sep 2017
21582,2017,Sep,Estados Unidos,Cesar,36809,372701,37,Sep 2017
21583,2017,Sep,Estados Unidos,Cundinamarca,356805,3493543,357,Sep 2017
21584,2017,Sep,Estados Unidos,Huila,5660874,56873894,5661,Sep 2017
21585,2017,Sep,Estados Unidos,Magdalena,89320,1041928,89,Sep 2017
21586,2017,Sep,Estados Unidos,Narino,649562,7565671,650,Sep 2017
21587,2017,Sep,Estados Unidos,Norte de Santander,19250,184920,19,Sep 2017
21588,2017,Sep,Estados Unidos,Quindio,2410269,26766581,2410,Sep 2017
21589,2017,Sep,Estados Unidos,Risaralda,3648406,36264417,3648,Sep 2017
21590,2017,Sep,Estados Unidos,Santander,1288233,11877593,1288,Sep 2017
21591,2017,Sep,Estados Unidos,Tolima,1237053,14169333,1237,Sep 2017
21592,2017,Sep,Estados Unidos,Valle del Cauca,1902142,20323224,1902,Sep 2017
21593,2017,Sep,Estonia,Risaralda,19263,201033,19,Sep 2017
21594,2017,Sep,Filipinas,Caldas,343,7660,0,Sep 2017
21595,2017,Sep,Finlandia,Antioquia,229468,2391568,229,Sep 2017
21596,2017,Sep,Finlandia,Bogota,388039,3751430,388,Sep 2017
21597,2017,Sep,Finlandia,Caldas,349953,3812441,350,Sep 2017
21598,2017,Sep,Finlandia,Cauca,209751,2201442,210,Sep 2017
21599,2017,Sep,Finlandia,Cundinamarca,59629,605535,60,Sep 2017
21600,2017,Sep,Finlandia,Huila,162347,1646565,162,Sep 2017
21601,2017,Sep,Finlandia,Santander,21048,211193,21,Sep 2017
21602,2017,Sep,Finlandia,Tolima,189003,1942317,189,Sep 2017
21603,2017,Sep,Finlandia,Valle del Cauca,230844,2417064,231,Sep 2017
21604,2017,Sep,Francia,Antioquia,9650,260829,10,Sep 2017
21605,2017,Sep,Francia,Bogota,244731,2313526,245,Sep 2017
21606,2017,Sep,Francia,Caldas,62013,795318,62,Sep 2017
21607,2017,Sep,Francia,Cauca,38615,381004,39,Sep 2017
21608,2017,Sep,Francia,Huila,221477,2169954,221,Sep 2017
21609,2017,Sep,Francia,Quindio,38494,380448,38,Sep 2017
21610,2017,Sep,Francia,Tolima,17457,195152,17,Sep 2017
21611,2017,Sep,Granada,Antioquia,223,12313,0,Sep 2017
21612,2017,Sep,Grecia,Caldas,39132,407807,39,Sep 2017
21613,2017,Sep,Grecia,Cauca,19858,197413,20,Sep 2017
21614,2017,Sep,Grecia,Risaralda,19248,176848,19,Sep 2017
21615,2017,Sep,Grecia,Tolima,19192,185885,19,Sep 2017
21616,2017,Sep,Grecia,Valle del Cauca,14601,206240,15,Sep 2017
21617,2017,Sep,Guatemala,Antioquia,4515,135663,5,Sep 2017
21618,2017,Sep,Guatemala,Caldas,5005,176331,5,Sep 2017
21619,2017,Sep,Hong Kong,Bogota,96,2095,0,Sep 2017
21620,2017,Sep,Hong Kong,Quindio,2093,30186,2,Sep 2017
21621,2017,Sep,Irlanda,Caldas,19195,193279,19,Sep 2017
21622,2017,Sep,Irlanda,Cundinamarca,19276,195703,19,Sep 2017
21623,2017,Sep,Islandia,Valle del Cauca,19953,195731,20,Sep 2017
21624,2017,Sep,Israel,Antioquia,76677,774176,77,Sep 2017
21625,2017,Sep,Israel,Caldas,72974,718473,73,Sep 2017
21626,2017,Sep,Israel,Huila,19156,194594,19,Sep 2017
21627,2017,Sep,Israel,Quindio,115430,1129144,115,Sep 2017
21628,2017,Sep,Israel,Risaralda,327405,3336738,327,Sep 2017
21629,2017,Sep,Israel,Santander,57533,591095,58,Sep 2017
21630,2017,Sep,Israel,Tolima,59043,572083,59,Sep 2017
21631,2017,Sep,Italia,Antioquia,160907,1581780,161,Sep 2017
21632,2017,Sep,Italia,Bogota,126312,1240143,126,Sep 2017
21633,2017,Sep,Italia,Caldas,100347,998738,100,Sep 2017
21634,2017,Sep,Italia,Cauca,76854,861304,77,Sep 2017
21635,2017,Sep,Italia,Cundinamarca,79856,760440,80,Sep 2017
21636,2017,Sep,Italia,Huila,225398,2164111,225,Sep 2017
21637,2017,Sep,Italia,Quindio,19244,208661,19,Sep 2017
21638,2017,Sep,Italia,Risaralda,281105,2756587,281,Sep 2017
21639,2017,Sep,Italia,Santander,83927,752799,84,Sep 2017
21640,2017,Sep,Italia,Tolima,19121,195621,19,Sep 2017
21641,2017,Sep,Italia,Valle del Cauca,21605,250070,22,Sep 2017
21642,2017,Sep,Jamaica,Caldas,19212,190635,19,Sep 2017
21643,2017,Sep,Jamaica,Huila,19320,175266,19,Sep 2017
21644,2017,Sep,Jamaica,Tolima,34867,336596,35,Sep 2017
21645,2017,Sep,Japan,Antioquia,733470,7720943,733,Sep 2017
21646,2017,Sep,Japan,Bogota,176145,2293428,176,Sep 2017
21647,2017,Sep,Japan,Caldas,1498533,17695729,1499,Sep 2017
21648,2017,Sep,Japan,Cauca,323713,3180178,324,Sep 2017
21649,2017,Sep,Japan,Cundinamarca,294747,2951754,295,Sep 2017
21650,2017,Sep,Japan,Huila,1389186,13693665,1389,Sep 2017
21651,2017,Sep,Japan,Magdalena,17518,257165,18,Sep 2017
21652,2017,Sep,Japan,Narino,154732,1545862,155,Sep 2017
21653,2017,Sep,Japan,Quindio,2382631,23724061,2383,Sep 2017
21654,2017,Sep,Japan,Risaralda,1162735,10980859,1163,Sep 2017
21655,2017,Sep,Japan,Tolima,252967,2755017,253,Sep 2017
21656,2017,Sep,Japan,Valle del Cauca,145107,1486906,145,Sep 2017
21657,2017,Sep,Letonia,Caldas,19972,182785,20,Sep 2017
21658,2017,Sep,Libano,Caldas,19193,205187,19,Sep 2017
21659,2017,Sep,Libano,Quindio,19255,196708,19,Sep 2017
21660,2017,Sep,Lituania,Santander,12069,127418,12,Sep 2017
21661,2017,Sep,Malasia,Antioquia,98462,1162201,98,Sep 2017
21662,2017,Sep,Malasia,Bogota,504,16915,0,Sep 2017
21663,2017,Sep,Malasia,Caldas,15400,531390,15,Sep 2017
21664,2017,Sep,Malasia,Quindio,77011,726847,77,Sep 2017
21665,2017,Sep,Malasia,Valle del Cauca,192324,1944730,192,Sep 2017
21666,2017,Sep,Marruecos,Quindio,19205,199562,19,Sep 2017
21667,2017,Sep,Mexico,Antioquia,20743,463741,21,Sep 2017
21668,2017,Sep,Mexico,Bogota,5472,303460,5,Sep 2017
21669,2017,Sep,Mexico,Caldas,77861,2195720,78,Sep 2017
21670,2017,Sep,Mexico,Huila,39255,391626,39,Sep 2017
21671,2017,Sep,Mexico,Quindio,19292,255848,19,Sep 2017
21672,2017,Sep,Mexico,Santander,19356,175482,19,Sep 2017
21673,2017,Sep,Mexico,Tolima,21808,283347,22,Sep 2017
21674,2017,Sep,Noruega,Caldas,39852,435946,40,Sep 2017
21675,2017,Sep,Noruega,Huila,1094577,10718800,1095,Sep 2017
21676,2017,Sep,Noruega,Quindio,63013,546277,63,Sep 2017
21677,2017,Sep,Nueva Zelandia,Antioquia,19283,194219,19,Sep 2017
21678,2017,Sep,Nueva Zelandia,Caldas,23895,433014,24,Sep 2017
21679,2017,Sep,Nueva Zelandia,Cauca,86653,1007284,87,Sep 2017
21680,2017,Sep,Nueva Zelandia,Huila,39303,378053,39,Sep 2017
21681,2017,Sep,Nueva Zelandia,Quindio,39806,372277,40,Sep 2017
21682,2017,Sep,Nueva Zelandia,Santander,19274,200345,19,Sep 2017
21683,2017,Sep,Paises Bajos,Antioquia,55201,1959050,55,Sep 2017
21684,2017,Sep,Paises Bajos,Caldas,136193,1486764,136,Sep 2017
21685,2017,Sep,Paises Bajos,Huila,138227,1328291,138,Sep 2017
21686,2017,Sep,Paises Bajos,Narino,76730,954012,77,Sep 2017
21687,2017,Sep,Paises Bajos,Quindio,41900,385589,42,Sep 2017
21688,2017,Sep,Paises Bajos,Risaralda,38365,381731,38,Sep 2017
21689,2017,Sep,Paises Bajos,Santander,77217,807523,77,Sep 2017
21690,2017,Sep,Paises Bajos,Tolima,57744,632585,58,Sep 2017
21691,2017,Sep,Paises Bajos,Valle del Cauca,28,81,0,Sep 2017
21692,2017,Sep,Panama,Antioquia,36016,577450,36,Sep 2017
21693,2017,Sep,Panama,Bogota,2240,62347,2,Sep 2017
21694,2017,Sep,Panama,Cauca,8460,113058,8,Sep 2017
21695,2017,Sep,Paraguay,Antioquia,2743,108413,3,Sep 2017
21696,2017,Sep,Peru,Antioquia,9902,408451,10,Sep 2017
21697,2017,Sep,Peru,Bogota,8566,333726,9,Sep 2017
21698,2017,Sep,Peru,Caldas,38635,1428008,39,Sep 2017
21699,2017,Sep,Peru,Quindio,1185,42750,1,Sep 2017
21700,2017,Sep,Peru,Valle del Cauca,73638,1970958,74,Sep 2017
21701,2017,Sep,Polonia,Antioquia,19228,192053,19,Sep 2017
21702,2017,Sep,Polonia,Caldas,30800,1256153,31,Sep 2017
21703,2017,Sep,Polonia,Quindio,19144,202744,19,Sep 2017
21704,2017,Sep,Polonia,Santander,20914,212168,21,Sep 2017
21705,2017,Sep,Portugal,Caldas,39940,404222,40,Sep 2017
21706,2017,Sep,Portugal,Cundinamarca,39167,392672,39,Sep 2017
21707,2017,Sep,Portugal,Huila,64894,596994,65,Sep 2017
21708,2017,Sep,Portugal,Norte de Santander,43311,398440,43,Sep 2017
21709,2017,Sep,Puerto Rico,Antioquia,3650,122823,4,Sep 2017
21710,2017,Sep,Puerto Rico,Valle del Cauca,4140,110860,4,Sep 2017
21711,2017,Sep,Reino Unido,Antioquia,574528,6331532,575,Sep 2017
21712,2017,Sep,Reino Unido,Caldas,986260,11248498,986,Sep 2017
21713,2017,Sep,Reino Unido,Cauca,97434,1138268,97,Sep 2017
21714,2017,Sep,Reino Unido,Cundinamarca,38439,358233,38,Sep 2017
21715,2017,Sep,Reino Unido,Huila,487452,4949050,487,Sep 2017
21716,2017,Sep,Reino Unido,Narino,260584,2763109,261,Sep 2017
21717,2017,Sep,Reino Unido,Quindio,141363,1399709,141,Sep 2017
21718,2017,Sep,Reino Unido,Santander,38403,352947,38,Sep 2017
21719,2017,Sep,Reino Unido,Valle del Cauca,483961,5091241,484,Sep 2017
21720,2017,Sep,Republica Dominicana,Caldas,4200,194491,4,Sep 2017
21721,2017,Sep,Republica Dominicana,Valle del Cauca,1245,38827,1,Sep 2017
21722,2017,Sep,Rumania,Risaralda,41881,404561,42,Sep 2017
21723,2017,Sep,Rumania,Santander,39866,409774,40,Sep 2017
21724,2017,Sep,Rusia,Antioquia,354,7869,0,Sep 2017
21725,2017,Sep,Rusia,Bogota,57530,585098,58,Sep 2017
21726,2017,Sep,Rusia,Caldas,165382,3505189,165,Sep 2017
21727,2017,Sep,Rusia,Cauca,18708,225666,19,Sep 2017
21728,2017,Sep,Rusia,Huila,59435,538159,59,Sep 2017
21729,2017,Sep,Rusia,Magdalena,19184,280688,19,Sep 2017
21730,2017,Sep,Rusia,Quindio,39953,409966,40,Sep 2017
21731,2017,Sep,Rusia,Risaralda,89970,941653,90,Sep 2017
21732,2017,Sep,Rusia,Santander,39841,390196,40,Sep 2017
21733,2017,Sep,Rusia,Valle del Cauca,1274,22104,1,Sep 2017
21734,2017,Sep,Santa Lucia,Antioquia,476,25301,0,Sep 2017
21735,2017,Sep,Singapur,Antioquia,16000,311733,16,Sep 2017
21736,2017,Sep,Singapur,Huila,57780,552210,58,Sep 2017
21737,2017,Sep,Singapur,Risaralda,20024,206812,20,Sep 2017
21738,2017,Sep,Sudafrica,Caldas,57602,551584,58,Sep 2017
21739,2017,Sep,Sudafrica,Tolima,19241,182787,19,Sep 2017
21740,2017,Sep,Suecia,Caldas,254790,2479032,255,Sep 2017
21741,2017,Sep,Suecia,Cauca,62871,587961,63,Sep 2017
21742,2017,Sep,Suecia,Huila,124746,1251737,125,Sep 2017
21743,2017,Sep,Suecia,Narino,62889,650837,63,Sep 2017
21744,2017,Sep,Suecia,Quindio,42113,397034,42,Sep 2017
21745,2017,Sep,Suecia,Santander,62932,637216,63,Sep 2017
21746,2017,Sep,Suecia,Tolima,41847,434163,42,Sep 2017
21747,2017,Sep,Suecia,Valle del Cauca,42052,397897,42,Sep 2017
21748,2017,Sep,Suiza,Bogota,280,196,0,Sep 2017
21749,2017,Sep,Suiza,Risaralda,672,15555,1,Sep 2017
21750,2017,Sep,Surinam,Antioquia,2072,82262,2,Sep 2017
21751,2017,Sep,Taiwan - provincia de China,Antioquia,367027,4049977,367,Sep 2017
21752,2017,Sep,Taiwan - provincia de China,Caldas,3765,287522,4,Sep 2017
21753,2017,Sep,Taiwan - provincia de China,Huila,353843,3518723,354,Sep 2017
21754,2017,Sep,Taiwan - provincia de China,Quindio,69974,749932,70,Sep 2017
21755,2017,Sep,Taiwan - provincia de China,Risaralda,43791,443197,44,Sep 2017
21756,2017,Sep,Trinidad y Tobago,Antioquia,8316,271470,8,Sep 2017
21757,2017,Sep,Turquia,Caldas,38427,396753,38,Sep 2017
21758,2017,Sep,Turquia,Cundinamarca,10030,106835,10,Sep 2017
21759,2017,Sep,Ucrania,Quindio,19998,198232,20,Sep 2017
21760,2017,Sep,Uruguay,Bogota,1471,53166,1,Sep 2017
21761,2017,Sep,Uruguay,Cundinamarca,1940,76831,2,Sep 2017
21762,2017,Sep,Venezuela,Bolivar,2021,98167,2,Sep 2017
21763,2018,Apr,Alemania,Antioquia,357338,3292355,357,Apr 2018
21764,2018,Apr,Alemania,Bogota,2512,80541,3,Apr 2018
21765,2018,Apr,Alemania,Caldas,1202095,14041821,1202,Apr 2018
21766,2018,Apr,Alemania,Cauca,222085,1995873,222,Apr 2018
21767,2018,Apr,Alemania,Cundinamarca,19204,162660,19,Apr 2018
21768,2018,Apr,Alemania,Huila,373058,3301562,373,Apr 2018
21769,2018,Apr,Alemania,Magdalena,56966,3029931,57,Apr 2018
21770,2018,Apr,Alemania,Narino,19214,185190,19,Apr 2018
21771,2018,Apr,Alemania,Quindio,943207,8122040,943,Apr 2018
21772,2018,Apr,Alemania,Risaralda,476077,4123339,476,Apr 2018
21773,2018,Apr,Alemania,Santander,312864,2620850,313,Apr 2018
21774,2018,Apr,Alemania,Tolima,129653,1511766,130,Apr 2018
21775,2018,Apr,Alemania,Valle del Cauca,332012,3241038,332,Apr 2018
21776,2018,Apr,Argelia,Quindio,19218,168015,19,Apr 2018
21777,2018,Apr,Argentina,Antioquia,31110,684389,31,Apr 2018
21778,2018,Apr,Argentina,Caldas,24086,223203,24,Apr 2018
21779,2018,Apr,Argentina,Cundinamarca,41205,373041,41,Apr 2018
21780,2018,Apr,Argentina,Santander,694,7385,1,Apr 2018
21781,2018,Apr,Aruba,Antioquia,4324,106156,4,Apr 2018
21782,2018,Apr,Aruba,Valle del Cauca,2591,78673,3,Apr 2018
21783,2018,Apr,Australia,Antioquia,137823,1221973,138,Apr 2018
21784,2018,Apr,Australia,Caldas,59177,513786,59,Apr 2018
21785,2018,Apr,Australia,Cauca,222634,2154080,223,Apr 2018
21786,2018,Apr,Australia,Cundinamarca,38878,399124,39,Apr 2018
21787,2018,Apr,Australia,Huila,119596,1241213,120,Apr 2018
21788,2018,Apr,Australia,Magdalena,11188,119946,11,Apr 2018
21789,2018,Apr,Australia,Narino,19139,229942,19,Apr 2018
21790,2018,Apr,Australia,Quindio,129286,1425446,129,Apr 2018
21791,2018,Apr,Australia,Risaralda,97055,843148,97,Apr 2018
21792,2018,Apr,Australia,Valle del Cauca,78602,759452,79,Apr 2018
21793,2018,Apr,Belgica,Antioquia,215996,2120705,216,Apr 2018
21794,2018,Apr,Belgica,Caldas,1886923,20091352,1887,Apr 2018
21795,2018,Apr,Belgica,Cauca,5229,44135,5,Apr 2018
21796,2018,Apr,Belgica,Cundinamarca,19231,214159,19,Apr 2018
21797,2018,Apr,Belgica,Huila,135818,1286969,136,Apr 2018
21798,2018,Apr,Belgica,Quindio,20951,178399,21,Apr 2018
21799,2018,Apr,Belgica,Risaralda,124678,1044908,125,Apr 2018
21800,2018,Apr,Belgica,Santander,137928,1192636,138,Apr 2018
21801,2018,Apr,Belgica,Tolima,142923,1228636,143,Apr 2018
21802,2018,Apr,Belgica,Valle del Cauca,151183,1380042,151,Apr 2018
21803,2018,Apr,Bolivia,Bogota,48,5975,0,Apr 2018
21804,2018,Apr,Bolivia,Valle del Cauca,4216,213345,4,Apr 2018
21805,2018,Apr,Canada,Antioquia,1017628,8899437,1018,Apr 2018
21806,2018,Apr,Canada,Bogota,77055,677671,77,Apr 2018
21807,2018,Apr,Canada,Caldas,1748504,15194784,1748,Apr 2018
21808,2018,Apr,Canada,Cundinamarca,346055,2956850,346,Apr 2018
21809,2018,Apr,Canada,Huila,537491,4711974,537,Apr 2018
21810,2018,Apr,Canada,Magdalena,19244,189645,19,Apr 2018
21811,2018,Apr,Canada,Narino,19275,166832,19,Apr 2018
21812,2018,Apr,Canada,Quindio,606388,5452519,606,Apr 2018
21813,2018,Apr,Canada,Risaralda,345825,2960696,346,Apr 2018
21814,2018,Apr,Canada,Santander,211080,1841154,211,Apr 2018
21815,2018,Apr,Canada,Tolima,153766,1312412,154,Apr 2018
21816,2018,Apr,Canada,Valle del Cauca,212063,2003780,212,Apr 2018
21817,2018,Apr,Chile,Antioquia,40765,1054842,41,Apr 2018
21818,2018,Apr,Chile,Bogota,43749,2248675,44,Apr 2018
21819,2018,Apr,Chile,Caldas,28511,1077501,29,Apr 2018
21820,2018,Apr,Chile,Cundinamarca,1083,14838,1,Apr 2018
21821,2018,Apr,Chile,Valle del Cauca,29767,561326,30,Apr 2018
21822,2018,Apr,China,Antioquia,99275,902703,99,Apr 2018
21823,2018,Apr,China,Caldas,73251,1201520,73,Apr 2018
21824,2018,Apr,China,Cauca,19215,175778,19,Apr 2018
21825,2018,Apr,China,Cundinamarca,96348,846733,96,Apr 2018
21826,2018,Apr,China,Huila,192525,1729528,193,Apr 2018
21827,2018,Apr,China,Quindio,96102,823543,96,Apr 2018
21828,2018,Apr,China,Risaralda,143820,1235684,144,Apr 2018
21829,2018,Apr,China,Tolima,54000,2585890,54,Apr 2018
21830,2018,Apr,China,Valle del Cauca,96070,800869,96,Apr 2018
21831,2018,Apr,Chipre,Bogota,38379,348156,38,Apr 2018
21832,2018,Apr,Colombia,Bogota,4620,177230,5,Apr 2018
21833,2018,Apr,Corea,Antioquia,717599,6688271,718,Apr 2018
21834,2018,Apr,Corea,Bogota,230957,2030093,231,Apr 2018
21835,2018,Apr,Corea,Caldas,477694,4417272,478,Apr 2018
21836,2018,Apr,Corea,Cauca,38607,346894,39,Apr 2018
21837,2018,Apr,Corea,Cundinamarca,141118,1188925,141,Apr 2018
21838,2018,Apr,Corea,Huila,213288,1800014,213,Apr 2018
21839,2018,Apr,Corea,Quindio,670117,5577892,670,Apr 2018
21840,2018,Apr,Corea,Risaralda,265694,2233865,266,Apr 2018
21841,2018,Apr,Corea,Tolima,115742,1646350,116,Apr 2018
21842,2018,Apr,Corea,Valle del Cauca,192506,1731354,193,Apr 2018
21843,2018,Apr,Costa Rica,Antioquia,4335,99722,4,Apr 2018
21844,2018,Apr,Curazao,Antioquia,7997,223223,8,Apr 2018
21845,2018,Apr,Curazao,Bolivar,11211,206198,11,Apr 2018
21846,2018,Apr,Curazao,Valle del Cauca,2570,82688,3,Apr 2018
21847,2018,Apr,Dinamarca,Caldas,69403,790646,69,Apr 2018
21848,2018,Apr,Dinamarca,Huila,12014,115542,12,Apr 2018
21849,2018,Apr,Dinamarca,Quindio,63662,567498,64,Apr 2018
21850,2018,Apr,Ecuador,Antioquia,22048,853377,22,Apr 2018
21851,2018,Apr,Ecuador,Bogota,3275,195623,3,Apr 2018
21852,2018,Apr,Ecuador,Caldas,43188,2760332,43,Apr 2018
21853,2018,Apr,Egipto,Antioquia,19237,181048,19,Apr 2018
21854,2018,Apr,Egipto,Cauca,19175,183287,19,Apr 2018
21855,2018,Apr,Egipto,Huila,19243,183672,19,Apr 2018
21856,2018,Apr,Egipto,Risaralda,19248,171005,19,Apr 2018
21857,2018,Apr,El Salvador,Antioquia,2905,84254,3,Apr 2018
21858,2018,Apr,El Salvador,Bogota,3017,280417,3,Apr 2018
21859,2018,Apr,El Salvador,Quindio,2249,77185,2,Apr 2018
21860,2018,Apr,Emiratos Arabe,Bogota,0,0,0,Apr 2018
21861,2018,Apr,Emiratos Arabe,Caldas,38470,345748,38,Apr 2018
21862,2018,Apr,Eslovenia,Antioquia,115327,981264,115,Apr 2018
21863,2018,Apr,Espana,Antioquia,336928,3088199,337,Apr 2018
21864,2018,Apr,Espana,Bogota,5813,134963,6,Apr 2018
21865,2018,Apr,Espana,Caldas,231231,3041034,231,Apr 2018
21866,2018,Apr,Espana,Cauca,19101,180122,19,Apr 2018
21867,2018,Apr,Espana,Cundinamarca,19153,163713,19,Apr 2018
21868,2018,Apr,Espana,Huila,690246,6043736,690,Apr 2018
21869,2018,Apr,Espana,Quindio,43531,366504,44,Apr 2018
21870,2018,Apr,Espana,Risaralda,96160,815609,96,Apr 2018
21871,2018,Apr,Espana,Santander,80337,689729,80,Apr 2018
21872,2018,Apr,Estados Unidos,Antioquia,4518048,51984412,4518,Apr 2018
21873,2018,Apr,Estados Unidos,Bogota,555420,5103330,555,Apr 2018
21874,2018,Apr,Estados Unidos,Bolivar,8491,136847,8,Apr 2018
21875,2018,Apr,Estados Unidos,Caldas,8454416,81190636,8454,Apr 2018
21876,2018,Apr,Estados Unidos,Caqueta,9932,151018,10,Apr 2018
21877,2018,Apr,Estados Unidos,Cauca,1294351,11442427,1294,Apr 2018
21878,2018,Apr,Estados Unidos,Cesar,134709,1150941,135,Apr 2018
21879,2018,Apr,Estados Unidos,Cundinamarca,558049,4781088,558,Apr 2018
21880,2018,Apr,Estados Unidos,Huila,2458441,21817718,2458,Apr 2018
21881,2018,Apr,Estados Unidos,Magdalena,191947,2231468,192,Apr 2018
21882,2018,Apr,Estados Unidos,Narino,17472,160593,17,Apr 2018
21883,2018,Apr,Estados Unidos,Quindio,2480792,22161266,2481,Apr 2018
21884,2018,Apr,Estados Unidos,Risaralda,2353268,20253991,2353,Apr 2018
21885,2018,Apr,Estados Unidos,Santander,1340116,11776059,1340,Apr 2018
21886,2018,Apr,Estados Unidos,Tolima,966048,12246022,966,Apr 2018
21887,2018,Apr,Estados Unidos,Valle del Cauca,2053935,18624204,2054,Apr 2018
21888,2018,Apr,Estonia,Risaralda,19198,172164,19,Apr 2018
21889,2018,Apr,Estonia,Tolima,19197,160235,19,Apr 2018
21890,2018,Apr,Filipinas,Antioquia,2122,8843,2,Apr 2018
21891,2018,Apr,Finlandia,Antioquia,39962,463986,40,Apr 2018
21892,2018,Apr,Finlandia,Caldas,124351,2295095,124,Apr 2018
21893,2018,Apr,Finlandia,Cauca,104720,979609,105,Apr 2018
21894,2018,Apr,Finlandia,Huila,249363,2314596,249,Apr 2018
21895,2018,Apr,Finlandia,Narino,41971,351781,42,Apr 2018
21896,2018,Apr,Finlandia,Santander,588642,5148498,589,Apr 2018
21897,2018,Apr,Finlandia,Tolima,20981,177189,21,Apr 2018
